CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.4,1027.0,218.81181619256017,4.8,751.0,221.0,798.0,135.0,936.0,1171.0,6.8,44.9,0.4472
1.0,952.0,218.81181619256017,3.2,662.0,155.0,905.0,111.0,887.0,1024.0,5.7,49.4,0.4551
0.8,930.0,218.81181619256017,2.4,609.0,120.0,968.0,90.0,864.0,928.0,5.7,50.1,0.4629
2.1527495439145166,942.0,218.81181619256017,3.2,665.0,134.0,923.0,91.0,912.0,956.0,4.4,56.4,0.4761
0.7,897.0,218.81181619256017,2.1,594.0,128.0,999.0,89.0,870.0,871.0,4.9,55.2,0.4807
0.6,928.0,218.81181619256017,2.7,631.0,148.0,985.0,89.0,908.0,884.0,4.5,56.3,0.48
0.2,987.0,218.81181619256017,4.5,738.0,233.0,833.0,117.0,957.0,1010.0,3.8,59.7,0.4839
1.5,1272.0,218.81181619256017,13.8,1111.0,470.0,563.0,141.0,1279.0,1416.0,4.3,58.6,0.4915
3.5,1452.0,218.81181619256017,22.7,1370.0,679.0,445.0,189.0,1581.0,1817.0,7.1,50.0,0.5067
3.0,1415.0,218.81181619256017,19.3,1278.0,796.0,483.0,211.0,1399.0,1870.0,11.1,38.4,0.5066
3.0,1099.8331664998332,218.81181619256017,10.083105327549772,939.1533755978201,812.0,835.4936047158269,235.0,1456.2645979312647,1022.9061283505728,18.317828940051164,49.2342008675342,1.0255302747191637
1.0,1203.0,218.81181619256017,9.3,951.0,339.0,618.0,162.0,1162.0,1305.0,17.2,30.6,0.5949
1.5,1258.0,218.81181619256017,12.1,1052.0,354.0,551.0,172.0,1297.0,1205.0,17.8,33.3,0.6741
2.2,1328.0,218.81181619256017,14.2,1123.0,466.0,508.0,182.0,1404.0,1339.0,18.8,31.8,0.6853
1.7,1260.0,218.81181619256017,12.3,1059.0,417.0,544.0,180.0,1319.0,1161.0,19.3,29.9,0.6604
1.1,1201.0,218.81181619256017,10.2,985.0,289.0,585.0,156.0,1252.0,996.0,18.8,31.5,0.6752
1.3,1161.0,218.81181619256017,10.4,992.0,324.0,601.0,168.0,1211.0,906.0,18.2,28.1,0.5817
1.5,1254.0,218.81181619256017,13.9,1112.0,376.0,533.0,181.0,1349.0,1161.0,16.0,35.3,0.6356
3.4,1452.0,218.81181619256017,23.1,1381.0,619.0,428.0,226.0,1661.0,1695.0,13.8,43.6,0.6825
3.8,1438.0,218.81181619256017,22.8,1374.0,689.0,435.0,231.0,1640.0,1705.0,12.9,48.8,0.725
2.8,1273.0,218.81181619256017,13.4,1096.0,582.0,553.0,222.0,1350.0,1379.0,12.8,49.3,0.7277
0.8,1096.0,218.81181619256017,6.8,850.0,287.0,690.0,165.0,1146.0,943.0,12.2,50.9,0.7202
0.5,1151.0,218.81181619256017,6.0,813.0,238.0,702.0,151.0,1156.0,1073.0,10.6,55.9,0.7138
1.0,1189.0,218.81181619256017,5.7,797.0,312.0,688.0,174.0,1157.0,1213.0,10.3,55.9,0.7014
0.4,1078.0,218.81181619256017,3.9,704.0,231.0,765.0,145.0,1077.0,898.0,10.2,55.8,0.6927
0.4,1152.0,218.81181619256017,4.9,759.0,234.0,706.0,147.0,1113.0,1094.0,10.0,57.3,0.7015
0.3,1128.0,218.81181619256017,4.5,740.0,195.0,705.0,134.0,1113.0,1064.0,10.2,57.9,0.7191
2.1527495439145166,1015.0,218.81181619256017,2.3,608.0,113.0,873.0,85.0,1027.0,655.0,10.3,59.4,0.7459
2.1527495439145166,979.0,218.81181619256017,1.5,547.0,73.0,952.0,55.0,1039.0,470.0,9.8,68.9,0.8329
2.1527495439145166,972.0,218.81181619256017,1.5,542.0,103.0,1029.0,65.0,1056.0,443.0,9.2,75.3,0.8764
2.1527495439145166,992.0,218.81181619256017,1.8,565.0,121.0,912.0,84.0,1074.0,547.0,9.4,73.1,0.8621
0.1,1053.0,218.81181619256017,3.3,671.0,132.0,807.0,88.0,1137.0,570.0,10.6,66.1,0.8444
0.2,1140.0,218.81181619256017,5.8,800.0,178.0,679.0,109.0,1209.0,782.0,12.6,58.5,0.8517
0.6,1136.0,218.81181619256017,6.2,822.0,218.0,653.0,130.0,1184.0,744.0,15.0,48.6,0.8253
0.7,1180.0,218.81181619256017,6.7,846.0,246.0,646.0,137.0,1206.0,791.0,14.2,51.5,0.8313
0.6,1131.0,218.81181619256017,5.6,792.0,252.0,678.0,145.0,1177.0,749.0,15.1,48.6,0.8266
0.3,1083.0,218.81181619256017,5.8,804.0,208.0,702.0,128.0,1105.0,615.0,18.0,35.4,0.7233
0.5,1120.0,218.81181619256017,7.0,859.0,219.0,640.0,129.0,1167.0,681.0,17.9,35.3,0.7184
0.2,1038.0,218.81181619256017,3.8,699.0,160.0,765.0,105.0,1042.0,515.0,17.7,35.0,0.7014
0.4,1096.0,218.81181619256017,5.5,788.0,191.0,699.0,114.0,1115.0,583.0,17.6,35.5,0.7065
0.7,1126.0,218.81181619256017,7.6,881.0,270.0,648.0,146.0,1140.0,728.0,17.5,34.1,0.6775
0.9,1153.0,218.81181619256017,8.3,910.0,285.0,622.0,156.0,1208.0,827.0,15.6,40.0,0.7018
0.8,1177.0,218.81181619256017,7.5,878.0,289.0,641.0,152.0,1224.0,844.0,14.0,47.8,0.7582
2.4,1383.0,218.81181619256017,14.1,1119.0,550.0,522.0,201.0,1415.0,1310.0,13.2,51.4,0.776
3.3,1363.0,218.81181619256017,12.4,1064.0,679.0,536.0,221.0,1350.0,1353.0,12.0,56.1,0.7832
0.9,1087.0,218.81181619256017,5.8,803.0,314.0,699.0,157.0,1130.0,907.0,11.6,54.7,0.7454
0.1,1028.0,218.81181619256017,3.9,703.0,166.0,783.0,114.0,1070.0,646.0,12.0,53.3,0.7472
0.1,1017.0,218.81181619256017,2.8,641.0,157.0,892.0,107.0,1044.0,482.0,12.5,55.4,0.7999
0.1,1050.0,218.81181619256017,3.1,660.0,173.0,860.0,113.0,1071.0,526.0,12.3,56.0,0.7958
0.2,1023.0,218.81181619256017,3.3,672.0,184.0,819.0,118.0,1069.0,595.0,12.4,53.4,0.7669
2.1527495439145166,940.0,218.81181619256017,2.0,583.0,93.0,942.0,69.0,991.0,416.0,12.7,51.8,0.7574
2.1527495439145166,963.0,218.81181619256017,2.5,617.0,85.0,902.0,63.0,1006.0,398.0,13.2,49.7,0.7503
2.1527495439145166,971.0,218.81181619256017,2.0,585.0,79.0,928.0,61.0,1004.0,394.0,12.3,55.9,0.7966
2.1527495439145166,887.0,218.81181619256017,0.9,488.0,55.0,1184.0,42.0,908.0,312.0,13.3,50.1,0.7624
2.1527495439145166,944.0,218.81181619256017,1.6,551.0,98.0,1063.0,68.0,985.0,381.0,12.3,51.8,0.7384
2.1527495439145166,970.0,218.81181619256017,2.1,592.0,190.0,909.0,120.0,1018.0,509.0,12.9,50.4,0.7448
0.1,1034.0,218.81181619256017,3.0,651.0,166.0,861.0,112.0,1060.0,601.0,12.9,49.9,0.7406
0.3,1160.0,218.81181619256017,5.0,765.0,260.0,711.0,148.0,1134.0,962.0,13.9,47.3,0.7479
1.0,1283.0,218.81181619256017,7.7,887.0,362.0,607.0,160.0,1238.0,1231.0,13.5,51.6,0.7931
1.6,1387.0,218.81181619256017,10.1,981.0,415.0,535.0,164.0,1368.0,1396.0,13.2,56.2,0.8499
1.4,1325.0,218.81181619256017,8.5,921.0,358.0,570.0,159.0,1345.0,1297.0,14.2,57.8,0.9292
0.3,1057.0,218.81181619256017,2.8,641.0,170.0,803.0,110.0,1103.0,616.0,17.2,46.2,0.8989
0.1,1078.0,218.81181619256017,3.3,668.0,130.0,855.0,82.0,1109.0,509.0,19.9,36.6,0.8406
0.3,1159.0,218.81181619256017,5.0,762.0,177.0,742.0,102.0,1158.0,590.0,19.7,37.1,0.8399
0.5,1195.0,218.81181619256017,5.6,795.0,233.0,710.0,119.0,1157.0,718.0,19.0,37.4,0.8122
0.8,1217.0,218.81181619256017,7.1,861.0,282.0,642.0,135.0,1234.0,898.0,16.4,43.5,0.8055
3.2,1542.0,218.81181619256017,16.7,1200.0,583.0,469.0,215.0,1520.0,1577.0,15.1,49.8,0.8458
2.8,1407.0,218.81181619256017,12.5,1066.0,566.0,525.0,211.0,1397.0,1560.0,14.8,51.0,0.8507
1.0,1189.0,218.81181619256017,6.6,837.0,323.0,665.0,172.0,1204.0,1208.0,14.6,51.6,0.8508
0.9,1208.0,218.81181619256017,8.3,911.0,318.0,613.0,166.0,1245.0,1244.0,13.7,52.1,0.8121
0.9,1207.0,218.81181619256017,7.1,861.0,336.0,649.0,168.0,1217.0,1181.0,13.2,55.6,0.8412
0.4,1056.0,218.81181619256017,3.8,699.0,196.0,787.0,134.0,1085.0,828.0,13.2,55.9,0.8465
0.4,1128.0,218.81181619256017,5.2,771.0,193.0,733.0,122.0,1178.0,923.0,11.7,62.1,0.8535
0.3,1119.0,218.81181619256017,5.3,778.0,192.0,705.0,123.0,1187.0,1096.0,9.9,68.9,0.8388
0.1,1077.0,218.81181619256017,3.8,701.0,147.0,761.0,104.0,1122.0,1106.0,9.8,68.0,0.8227
2.1527495439145166,1036.0,218.81181619256017,2.8,636.0,122.0,845.0,90.0,1084.0,976.0,8.9,71.9,0.8202
0.8,1016.0,218.81181619256017,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241
1.0,1103.0,218.81181619256017,4.4,730.0,201.0,735.0,103.0,1139.0,1049.0,9.2,71.0,0.8299
1.6,1176.0,218.81181619256017,7.5,880.0,318.0,634.0,127.0,1257.0,1180.0,9.9,67.6,0.8239
3.5,1430.0,218.81181619256017,15.7,1169.0,658.0,481.0,163.0,1543.0,1514.0,10.8,64.4,0.8328
4.0,1572.0,218.81181619256017,22.9,1374.0,680.0,411.0,155.0,1763.0,1771.0,11.7,61.7,0.8483
3.5,1243.0,218.81181619256017,10.8,1006.0,497.0,572.0,170.0,1349.0,1395.0,13.7,51.9,0.8106
1.6,1101.0,218.81181619256017,6.1,817.0,290.0,707.0,141.0,1157.0,1024.0,16.3,43.5,0.7988
1.5,1103.0,218.81181619256017,7.0,857.0,230.0,681.0,123.0,1182.0,946.0,17.9,38.8,0.7883
1.5,1116.0,218.81181619256017,7.1,859.0,215.0,670.0,124.0,1197.0,864.0,19.3,35.5,0.7876
1.7,1141.0,218.81181619256017,8.1,904.0,226.0,646.0,126.0,1249.0,889.0,20.1,32.9,0.7672
1.6,1151.0,218.81181619256017,7.7,885.0,240.0,660.0,128.0,1222.0,903.0,20.0,33.0,0.7625
2.4,1263.0,218.81181619256017,10.8,1008.0,391.0,597.0,158.0,1308.0,1121.0,20.2,32.2,0.7526
3.4,1324.0,218.81181619256017,14.4,1128.0,492.0,540.0,177.0,1441.0,1319.0,18.9,34.4,0.7436
5.4,1533.0,218.81181619256017,25.4,1439.0,700.0,416.0,225.0,1799.0,1829.0,17.9,37.6,0.7624
6.5,1626.0,218.81181619256017,29.1,1531.0,782.0,371.0,234.0,1937.0,2000.0,16.7,43.4,0.8168
6.5,1639.0,218.81181619256017,28.3,1510.0,728.0,378.0,227.0,1904.0,2001.0,15.9,47.9,0.8573
4.0,1346.0,218.81181619256017,14.2,1124.0,510.0,502.0,192.0,1490.0,1598.0,15.3,52.6,0.906
2.1,1218.0,218.81181619256017,8.4,914.0,308.0,597.0,158.0,1291.0,1383.0,13.7,58.5,0.9146
1.6,1166.0,218.81181619256017,7.5,880.0,248.0,631.0,149.0,1280.0,1238.0,12.7,62.8,0.9198
1.5,1095.0,218.81181619256017,5.2,772.0,233.0,721.0,140.0,1175.0,1023.0,12.2,65.0,0.9193
0.7,958.0,218.81181619256017,2.2,601.0,96.0,947.0,79.0,1054.0,659.0,13.0,61.2,0.9105
0.7,960.0,218.81181619256017,2.0,582.0,90.0,933.0,69.0,1062.0,657.0,11.1,66.1,0.8738
0.6,972.0,218.81181619256017,1.8,571.0,95.0,931.0,72.0,1063.0,764.0,10.1,69.8,0.8619
0.5,911.0,218.81181619256017,1.1,508.0,68.0,1048.0,58.0,1005.0,667.0,11.6,61.0,0.8299
0.4,923.0,218.81181619256017,1.2,516.0,75.0,1049.0,59.0,1002.0,667.0,10.1,64.5,0.7968
0.6,981.0,218.81181619256017,2.4,610.0,145.0,867.0,88.0,1068.0,856.0,9.3,67.9,0.7969
0.9,1038.0,218.81181619256017,3.8,701.0,185.0,760.0,110.0,1102.0,940.0,10.1,64.3,0.7934
2.6,1370.0,218.81181619256017,14.0,1118.0,506.0,495.0,151.0,1459.0,1406.0,10.4,62.7,0.7909
3.3,1471.0,218.81181619256017,18.9,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036
4.0,1447.0,218.81181619256017,15.6,1167.0,684.0,466.0,194.0,1514.0,1694.0,16.4,44.6,0.8242
3.1,1329.0,218.81181619256017,13.2,1090.0,562.0,508.0,181.0,1401.0,1473.0,19.1,36.7,0.8044
2.2,1197.0,218.81181619256017,10.3,989.0,357.0,577.0,161.0,1297.0,1087.0,21.0,30.6,0.7508
2.1,1198.0,218.81181619256017,9.7,968.0,306.0,590.0,143.0,1264.0,945.0,22.1,27.6,0.7254
2.2,1171.0,218.81181619256017,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752
1.9,1191.0,218.81181619256017,10.9,1011.0,305.0,620.0,146.0,1262.0,903.0,23.6,23.2,0.6665
2.5,1213.0,218.81181619256017,12.3,1060.0,386.0,578.0,166.0,1292.0,1041.0,23.6,22.9,0.6571
2.9,1258.0,218.81181619256017,14.2,1124.0,408.0,552.0,172.0,1363.0,1194.0,22.8,24.6,0.6736
3.9,1413.0,218.81181619256017,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973
6.3,1610.0,218.81181619256017,30.9,1573.0,766.0,381.0,243.0,1890.0,1932.0,18.0,36.0,0.7345
7.4,1710.0,218.81181619256017,33.5,1632.0,841.0,346.0,248.0,2028.0,2140.0,16.4,41.9,0.7759
5.7,1515.0,218.81181619256017,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003
2.3,1199.0,218.81181619256017,8.4,916.0,350.0,613.0,174.0,1227.0,1435.0,13.8,49.6,0.7793
1.5,1128.0,218.81181619256017,6.1,818.0,244.0,674.0,149.0,1156.0,1303.0,13.2,51.6,0.7765
1.4,1108.0,218.81181619256017,5.7,798.0,221.0,694.0,134.0,1144.0,1199.0,11.8,56.9,0.7836
1.1,1038.0,218.81181619256017,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818
0.9,1004.0,218.81181619256017,2.9,646.0,166.0,823.0,111.0,1054.0,989.0,11.3,58.0,0.7742
0.7,969.0,218.81181619256017,2.0,584.0,133.0,904.0,93.0,1021.0,899.0,10.7,59.6,0.7673
0.6,938.0,218.81181619256017,1.7,559.0,147.0,942.0,97.0,1026.0,850.0,9.0,65.4,0.7532
0.6,927.0,218.81181619256017,1.6,549.0,119.0,967.0,86.0,1008.0,828.0,8.0,68.9,0.7402
0.8,977.0,218.81181619256017,3.3,673.0,179.0,830.0,99.0,1060.0,902.0,7.5,70.9,0.7358
1.0,1011.0,218.81181619256017,3.6,685.0,178.0,823.0,99.0,1054.0,902.0,7.6,69.2,0.7238
2.1,1228.0,218.81181619256017,10.2,984.0,390.0,588.0,129.0,1293.0,1222.0,8.7,64.3,0.7257
4.2,1521.0,218.81181619256017,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459
4.3,1425.0,218.81181619256017,16.0,1178.0,735.0,468.0,202.0,1477.0,1761.0,15.9,42.2,0.7553
3.2,1339.0,218.81181619256017,13.3,1094.0,568.0,509.0,200.0,1376.0,1634.0,19.3,34.7,0.7681
2.8,1310.0,218.81181619256017,11.9,1046.0,487.0,552.0,194.0,1351.0,1527.0,23.1,27.3,0.7615
2.4,1250.0,218.81181619256017,10.9,1012.0,343.0,585.0,173.0,1249.0,1192.0,26.1,20.8,0.6959
2.5,1181.0,218.81181619256017,11.0,1015.0,351.0,617.0,169.0,1192.0,1023.0,26.8,17.9,0.6249
2.9,1272.0,218.81181619256017,17.3,1220.0,417.0,533.0,188.0,1353.0,1251.0,28.4,16.0,0.6095
3.0,1231.0,218.81181619256017,12.4,1064.0,509.0,618.0,211.0,1188.0,1082.0,28.8,15.1,0.5877
3.6,1286.0,218.81181619256017,17.4,1223.0,573.0,529.0,210.0,1350.0,1348.0,27.9,15.6,0.5782
3.5,1315.0,218.81181619256017,17.5,1225.0,518.0,509.0,193.0,1408.0,1365.0,24.1,20.6,0.6075
4.8,1494.0,218.81181619256017,26.2,1460.0,641.0,420.0,227.0,1682.0,1827.0,21.0,28.0,0.6904
4.4,1494.0,218.81181619256017,23.1,1381.0,544.0,422.0,223.0,1677.0,1879.0,18.4,38.8,0.8152
4.9,1545.0,218.81181619256017,23.5,1390.0,582.0,423.0,229.0,1676.0,1915.0,16.9,42.9,0.8222
2.9,1354.0,218.81181619256017,13.3,1094.0,407.0,517.0,194.0,1357.0,1705.0,15.5,45.0,0.7895
2.1,1301.0,218.81181619256017,10.5,998.0,327.0,553.0,171.0,1283.0,1610.0,14.3,49.6,0.8049
1.6,1144.0,218.81181619256017,6.3,826.0,221.0,661.0,147.0,1158.0,1300.0,14.7,48.0,0.7977
1.2,1080.0,218.81181619256017,4.4,732.0,142.0,748.0,111.0,1087.0,1093.0,13.3,51.4,0.7821
0.9,1013.0,218.81181619256017,3.3,671.0,123.0,817.0,104.0,1056.0,986.0,12.6,53.7,0.7793
0.7,966.0,218.81181619256017,2.0,587.0,106.0,921.0,90.0,1017.0,846.0,11.5,56.8,0.7706
2.1527495439145166,959.0,218.81181619256017,1.9,578.0,100.0,909.0,81.0,1016.0,822.0,10.1,61.9,0.7631
0.5,919.0,218.81181619256017,1.4,532.0,85.0,997.0,69.0,983.0,714.0,9.8,61.8,0.7523
0.6,953.0,218.81181619256017,2.3,604.0,114.0,903.0,84.0,1020.0,838.0,9.0,64.3,0.7417
1.3,1117.0,218.81181619256017,5.9,808.0,299.0,669.0,123.0,1178.0,1109.0,7.9,68.4,0.7324
3.8,1485.0,218.81181619256017,18.9,1265.0,723.0,441.0,166.0,1647.0,1676.0,9.5,62.6,0.7444
5.6,1583.0,218.81181619256017,26.1,1457.0,745.0,376.0,189.0,1808.0,1976.0,13.2,51.0,0.7704
4.4,1448.0,218.81181619256017,16.2,1187.0,668.0,471.0,217.0,1490.0,1814.0,16.9,40.3,0.7717
3.0,1294.0,218.81181619256017,10.8,1006.0,571.0,567.0,196.0,1296.0,1538.0,20.8,31.3,0.7617
2.2,1269.0,218.81181619256017,11.1,1016.0,388.0,579.0,189.0,1273.0,1383.0,24.3,24.7,0.7407
2.0,1247.0,218.81181619256017,10.2,985.0,323.0,581.0,174.0,1255.0,1184.0,26.7,22.6,0.7785
2.2,1239.0,218.81181619256017,11.9,1045.0,312.0,559.0,161.0,1312.0,1094.0,27.1,21.7,0.7636
2.1,1199.0,218.81181619256017,11.8,1041.0,320.0,574.0,158.0,1271.0,986.0,28.3,17.9,0.6769
2.2,1216.0,218.81181619256017,10.9,1013.0,322.0,576.0,161.0,1277.0,967.0,27.8,20.0,0.7378
1.9,1131.0,218.81181619256017,8.6,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491
2.7,1300.0,218.81181619256017,15.0,1149.0,341.0,530.0,165.0,1353.0,1182.0,22.7,24.4,0.6661
3.9,1358.0,218.81181619256017,21.3,1331.0,531.0,459.0,214.0,1518.0,1523.0,20.2,29.3,0.686
5.6,1492.0,218.81181619256017,24.8,1425.0,653.0,417.0,228.0,1690.0,1780.0,17.3,35.2,0.6907
4.9,1413.0,218.81181619256017,18.4,1251.0,646.0,478.0,240.0,1504.0,1682.0,16.1,38.7,0.7023
2.2,1210.0,218.81181619256017,9.1,943.0,333.0,611.0,188.0,1224.0,1390.0,14.6,44.5,0.7337
1.9,1196.0,218.81181619256017,8.1,902.0,299.0,620.0,173.0,1185.0,1390.0,13.7,48.6,0.7555
1.4,1101.0,218.81181619256017,5.9,809.0,224.0,690.0,150.0,1123.0,1201.0,12.4,52.2,0.7513
1.3,1076.0,218.81181619256017,5.1,770.0,195.0,721.0,134.0,1093.0,1107.0,11.9,53.4,0.7414
1.1,1040.0,218.81181619256017,4.5,736.0,209.0,740.0,132.0,1099.0,1050.0,10.4,58.4,0.7367
0.9,989.0,218.81181619256017,3.2,667.0,168.0,824.0,117.0,1048.0,943.0,8.9,63.5,0.7268
0.9,966.0,218.81181619256017,2.8,639.0,153.0,843.0,103.0,1033.0,903.0,8.2,65.9,0.7168
0.7,912.0,218.81181619256017,2.0,587.0,140.0,922.0,99.0,1002.0,826.0,7.7,67.1,0.7074
0.8,960.0,218.81181619256017,3.3,668.0,184.0,841.0,106.0,1038.0,878.0,7.2,68.6,0.6978
1.2,1028.0,218.81181619256017,5.4,784.0,266.0,709.0,113.0,1110.0,996.0,7.5,66.7,0.6943
2.9,1375.0,218.81181619256017,14.5,1134.0,518.0,504.0,141.0,1467.0,1470.0,8.7,61.6,0.696
5.4,1522.0,218.81181619256017,26.5,1466.0,681.0,380.0,180.0,1822.0,1883.0,12.0,51.0,0.7131
4.3,1400.0,218.81181619256017,17.6,1227.0,558.0,465.0,192.0,1542.0,1661.0,15.4,42.5,0.7379
3.1,1323.0,218.81181619256017,14.9,1144.0,457.0,502.0,187.0,1405.0,1568.0,18.8,33.5,0.7186
2.4,1250.0,218.81181619256017,10.3,990.0,353.0,579.0,169.0,1262.0,1291.0,22.2,28.1,0.7426
2.3,1283.0,218.81181619256017,12.0,1048.0,313.0,550.0,161.0,1336.0,1226.0,24.7,25.5,0.7785
2.3,1171.0,218.81181619256017,10.4,993.0,290.0,597.0,160.0,1208.0,841.0,25.0,23.4,0.7301
2.3,1264.0,218.81181619256017,12.9,1081.0,318.0,555.0,177.0,1323.0,951.0,25.9,21.9,0.7209
3.4,1301.0,218.81181619256017,15.1,1152.0,479.0,525.0,219.0,1343.0,1151.0,25.6,21.7,0.7039
3.7,1321.0,218.81181619256017,15.8,1175.0,494.0,525.0,212.0,1366.0,1279.0,25.1,21.8,0.6854
4.1,1343.0,218.81181619256017,20.1,1298.0,551.0,477.0,225.0,1495.0,1416.0,22.1,25.6,0.6728
5.6,1493.0,218.81181619256017,25.6,1444.0,701.0,417.0,240.0,1702.0,1738.0,19.1,32.5,0.7112
5.3,1545.0,218.81181619256017,24.0,1403.0,571.0,407.0,223.0,1743.0,1821.0,16.7,42.5,0.8002
4.9,1477.0,218.81181619256017,18.3,1247.0,643.0,456.0,241.0,1562.0,1733.0,15.5,48.3,0.8439
2.0,1202.0,218.81181619256017,7.2,864.0,282.0,620.0,159.0,1255.0,1115.0,13.3,60.5,0.9168
1.9,1236.0,218.81181619256017,6.8,849.0,251.0,631.0,150.0,1274.0,1131.0,12.1,67.6,0.9539
2.2,1206.0,218.81181619256017,6.8,849.0,307.0,640.0,163.0,1245.0,1127.0,11.8,68.3,0.9432
1.9,1192.0,218.81181619256017,6.4,832.0,282.0,646.0,155.0,1253.0,1167.0,11.6,68.3,0.9314
1.1,1044.0,218.81181619256017,2.7,630.0,160.0,845.0,119.0,1099.0,809.0,11.8,67.9,0.9362
1.0,1053.0,218.81181619256017,2.9,648.0,125.0,808.0,94.0,1109.0,709.0,12.3,65.8,0.9374
0.9,1023.0,218.81181619256017,2.2,600.0,106.0,872.0,80.0,1089.0,575.0,12.2,66.9,0.9496
0.9,1005.0,218.81181619256017,2.5,620.0,111.0,846.0,83.0,1098.0,572.0,12.1,67.3,0.948
0.7,959.0,218.81181619256017,1.9,578.0,115.0,907.0,79.0,1079.0,546.0,11.8,67.1,0.9274
1.0,1049.0,218.81181619256017,3.6,686.0,156.0,793.0,96.0,1159.0,795.0,11.9,65.6,0.9129
2.0,1255.0,218.81181619256017,10.1,983.0,320.0,555.0,141.0,1439.0,1268.0,12.2,65.6,0.93
2.7,1285.0,218.81181619256017,10.9,1009.0,380.0,517.0,153.0,1452.0,1366.0,12.8,64.4,0.9448
2.5,1254.0,218.81181619256017,9.9,973.0,371.0,543.0,156.0,1403.0,1328.0,13.4,62.0,0.9498
2.4,1253.0,218.81181619256017,9.7,966.0,343.0,560.0,162.0,1378.0,1251.0,14.5,57.0,0.9333
2.2,1242.0,218.81181619256017,8.9,935.0,297.0,584.0,164.0,1327.0,1127.0,15.8,51.3,0.9144
2.1,1212.0,218.81181619256017,8.5,918.0,281.0,593.0,160.0,1308.0,1066.0,17.5,46.0,0.9104
1.8,1165.0,218.81181619256017,6.6,839.0,220.0,652.0,140.0,1214.0,867.0,19.5,40.2,0.901
1.4,1136.0,218.81181619256017,5.4,781.0,174.0,712.0,119.0,1169.0,691.0,21.2,35.9,0.8943
2.1,1233.0,218.81181619256017,8.7,926.0,260.0,617.0,153.0,1293.0,917.0,21.7,35.1,0.8993
1.7,1177.0,218.81181619256017,5.8,800.0,222.0,696.0,139.0,1191.0,748.0,20.5,38.4,0.9161
1.9,1223.0,218.81181619256017,7.6,883.0,266.0,614.0,156.0,1289.0,968.0,18.2,45.9,0.9488
2.7,1360.0,218.81181619256017,12.4,1063.0,387.0,507.0,183.0,1483.0,1420.0,16.2,53.0,0.9722
3.2,1435.0,218.81181619256017,14.7,1140.0,425.0,477.0,185.0,1550.0,1530.0,15.0,57.6,0.9777
3.3,1305.0,218.81181619256017,10.5,995.0,484.0,552.0,200.0,1402.0,1341.0,14.1,60.8,0.9716
2.3,1199.0,218.81181619256017,7.3,869.0,325.0,618.0,163.0,1306.0,1160.0,13.2,65.6,0.9882
1.9,1217.0,218.81181619256017,8.5,921.0,257.0,589.0,154.0,1336.0,1261.0,13.5,63.8,0.9797
1.9,1200.0,218.81181619256017,6.8,847.0,273.0,636.0,151.0,1297.0,1132.0,13.6,63.4,0.9794
1.9,1150.0,218.81181619256017,5.9,807.0,276.0,669.0,149.0,1243.0,1042.0,13.6,63.5,0.9857
1.5,1086.0,218.81181619256017,4.3,726.0,202.0,736.0,131.0,1192.0,848.0,13.4,64.8,0.988
1.1,1027.0,218.81181619256017,3.5,684.0,132.0,788.0,94.0,1149.0,666.0,13.2,64.8,0.9801
2.1527495439145166,993.0,218.81181619256017,2.8,640.0,85.0,848.0,66.0,1110.0,548.0,13.0,65.3,0.9704
0.8,985.0,218.81181619256017,2.4,610.0,87.0,851.0,69.0,1101.0,604.0,12.6,65.9,0.9583
0.6,934.0,218.81181619256017,1.6,552.0,70.0,966.0,57.0,1063.0,520.0,13.1,64.0,0.9591
0.7,977.0,218.81181619256017,2.7,631.0,113.0,859.0,78.0,1120.0,659.0,12.4,66.2,0.95
0.7,970.0,218.81181619256017,2.5,618.0,112.0,888.0,84.0,1095.0,611.0,13.3,62.4,0.946
1.0,1041.0,218.81181619256017,3.9,706.0,140.0,778.0,97.0,1178.0,756.0,14.0,59.7,0.9491
1.5,1144.0,218.81181619256017,6.2,821.0,214.0,651.0,123.0,1262.0,988.0,15.4,54.0,0.9385
2.4,1209.0,218.81181619256017,8.8,933.0,334.0,581.0,166.0,1329.0,1058.0,17.0,47.5,0.9146
1.6,1083.0,218.81181619256017,4.3,727.0,203.0,763.0,130.0,1135.0,636.0,18.6,42.6,0.904
1.2,1063.0,218.81181619256017,3.4,678.0,163.0,796.0,109.0,1107.0,522.0,21.5,35.0,0.8886
0.9,988.0,218.81181619256017,2.2,600.0,110.0,912.0,82.0,1033.0,415.0,21.3,35.6,0.8924
0.9,1060.0,218.81181619256017,3.6,686.0,107.0,830.0,73.0,1110.0,445.0,23.1,32.1,0.8973
